Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,67.0,0,0.0,7,274.25,0.0125,0.035,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,60,3386.0,0.025333333,0.063888889,0.0,0.8,May,2,2,1,6,Returning_Visitor,False,False
1,0.0,0,0.0,8,436.0,0.0,0.022222222000000003,0.0,0.0,Mar,2,4,6,1,Returning_Visitor,True,False
0,0.0,0,0.0,6,140.0,0.0,0.033333333,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
8,204.1071429,0,0.0,15,347.73214289999993,0.0,0.012280702,18.08071442,0.0,Nov,1,1,1,2,New_Visitor,False,False
11,494.16666669999995,4,151.0,180,4773.3356380000005,0.000537634,0.008600444,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
7,722.2083332999999,9,151.5,238,10340.36916,0.002419355,0.016345046000000002,3.851653215,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,18,706.05,0.006666666999999999,0.044938272,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,True,False
0,0.0,0,0.0,5,72.5,0.0,0.04,0.0,0.0,May,2,6,6,3,Returning_Visitor,False,False
2,28.0,0,0.0,51,2587.7666670000003,0.0,,21.47448516,0.0,Nov,4,2,3,10,Returning_Visitor,False,True
0,0.0,0,0.0,22,555.8666667,0.00952381,0.019047619,0.0,0.0,May,3,2,3,13,Returning_Visitor,True,False
5,154.83333330000002,7,285.0,90,3262.350896,0.003125,0.010909616,0.0,0.0,May,3,2,5,6,Returning_Visitor,False,False
0,0.0,0,0.0,4,40.0,0.0,0.05,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
0,0.0,1,1.5,43,1368.484848,0.015909091,0.053636364000000006,0.0,0.6,May,1,1,1,2,Returning_Visitor,False,False
1,63.0,1,0.0,22,2815.416667,0.0,0.0125,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
2,191.4,0,0.0,7,789.5333333,0.025,0.0375,0.0,,Nov,3,3,3,5,Returning_Visitor,True,False
0,0.0,0,0.0,30,397.0,0.0,0.02,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,11,1855.6,0.027272727000000004,,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
10,128.1142857,0,0.0,43,811.3809524000001,0.006122449,0.026328773,14.92797811,0.0,Oct,2,2,5,2,Returning_Visitor,False,False
3,80.6,2,16.2,33,770.1071795,0.005405405,0.016216216000000002,0.0,0.0,Oct,3,2,1,5,Returning_Visitor,False,False
2,75.0,0,0.0,9,349.0,0.0,0.01,0.0,0.0,Dec,2,4,3,8,Returning_Visitor,False,False
1,134.0,0,0.0,21,1429.616667,0.0,0.00952381,0.0,0.0,Nov,1,1,2,2,New_Visitor,False,False
3,30.75,0,0.0,17,473.16666669999995,0.013333333000000001,0.0225,0.0,0.0,Nov,1,2,3,3,Returning_Visitor,False,False
2,43.5,0,0.0,26,971.6666667000002,0.0,0.009259259,15.151048300000001,0.0,Dec,2,2,3,2,Returning_Visitor,False,True
5,46.0,0,0.0,35,539.0,0.005555556,0.011111111000000002,39.15,0.0,May,2,2,3,6,Returning_Visitor,True,True
1,32.75,0,0.0,24,553.8333332999999,0.0,0.024,,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
4,49.5,0,0.0,4,180.5,0.028571429,0.028571429,0.0,0.0,Dec,3,2,6,10,Returning_Visitor,False,False
12,509.53125,2,11.0,33,2032.599702,0.0,0.020476926,5.730539287999999,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
8,935.1,1,21.0,172,10524.359359999999,0.005046115,0.01576463,2.9241618639999998,0.0,Nov,3,2,1,3,Returning_Visitor,False,True
0,0.0,0,,72,2129.333333,0.0,0.01875,0.0,0.8,May,2,5,1,6,Returning_Visitor,False,False
10,290.3333333,0,0.0,60,2818.0944440000003,0.016666667,0.018387096999999998,2.050814516,0.0,May,1,1,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,16,977.125,0.0,0.0125,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,5,23.0,0.11,0.15,0.0,0.0,Nov,2,2,3,13,Returning_Visitor,False,False
1,613.6666667000001,0,0.0,4,957.0,0.16190476199999998,0.096298701,0.0,0.0,Mar,3,2,8,10,Returning_Visitor,False,False
7,109.04166670000001,0,0.0,35,1136.083333,0.0,0.013157895,46.21605051,0.0,Nov,3,2,3,3,Returning_Visitor,False,True
12,251.8666667,0,0.0,60,1993.915257,0.005970149,0.011984126999999999,13.09154641,0.0,May,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,17,295.0,0.011764706000000002,0.052941176,0.0,0.8,May,2,2,2,6,Returning_Visitor,False,False
1,38.0,0,,23,1483.6,0.022916667,0.038373016,7.1030208329999995,0.0,Mar,3,2,6,1,Returning_Visitor,False,True
3,296.0,0,0.0,9,394.5,0.0,0.005555556,28.39833333,0.0,May,2,2,8,2,New_Visitor,True,True
0,0.0,0,0.0,10,276.0,0.04444444400000001,0.055555556,0.0,0.0,Mar,3,2,3,10,Returning_Visitor,False,False
1,250.8,2,194.4,2,194.4,0.0,0.05,0.0,0.0,Aug,2,2,1,6,New_Visitor,True,False
6,139.0,0,0.0,29,491.1,0.0,0.003333333,0.0,0.0,Mar,2,2,1,2,New_Visitor,True,False
0,0.0,2,27.0,40,735.5151515,0.0,0.015547416000000001,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
0,0.0,1,24.0,27,1547.5,0.0037037040000000004,0.014814815,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
7,221.0,0,0.0,27,1753.5833329999998,0.0,0.013131313,0.0,0.2,May,1,1,1,3,Returning_Visitor,False,False
1,14.0,1,19.0,49,1527.583333,0.007843137,0.017647059,8.926823529,0.0,May,2,2,9,3,Returning_Visitor,False,True
3,99.0,0,0.0,58,1261.658333,0.0,0.0034523809999999996,0.0,0.0,Nov,1,2,9,2,New_Visitor,False,True
4,43.5,0,0.0,39,930.3,0.001190476,0.010997732,0.0,0.0,Mar,4,5,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,4,505.0,0.0,0.05,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,14,272.1666667,,0.025,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
1,17.0,0,0.0,15,247.0,0.0,0.014285714,0.0,0.0,Nov,4,1,1,3,New_Visitor,False,False
5,91.5,0,0.0,14,187.91666669999998,0.0,0.02745098,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,False,False
7,123.43333329999999,0,0.0,7,132.88333329999998,,0.006060606,0.0,0.0,Oct,1,1,3,2,New_Visitor,False,False
