Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,May,3,2,3,6,Returning_Visitor,False,False
4,464.5,0,0.0,9,635.7238095,0.0,0.002777778,0.0,0.0,Jul,1,1,3,2,New_Visitor,False,False
1,135.5,0,0.0,50,824.6666667000001,0.0,0.003921569000000001,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False
4,985.5,4,308.0,6,328.0,0.0,0.015384615,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False
5,318.0,0,0.0,36,1837.9666670000001,0.032894737,0.044423559,0.0,0.4,May,3,2,1,11,Returning_Visitor,False,False
7,129.6666667,3,42.0,25,443.25,0.006451613,0.023297491,6.402612903,0.0,May,2,2,4,4,Returning_Visitor,True,False
0,0.0,0,0.0,4,47.0,0.1,0.125,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,5,226.0,0.08666666699999999,0.133333333,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
1,0.0,0,0.0,1,19.0,0.0,0.1,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
6,44.4,1,0.0,38,2001.7,0.006342495,0.030232558,0.0,0.0,June,2,2,2,3,Returning_Visitor,False,False
5,54.83333333,0,0.0,26,986.9166667000002,0.0,0.010985222,45.69873563,0.0,May,6,2,4,5,Returning_Visitor,False,False
2,67.75,0,,11,417.9892857,0.016666667,0.043148148,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
2,282.5,0,0.0,17,451.0,0.0625,0.08541666699999999,0.0,0.0,May,3,2,3,13,Returning_Visitor,False,False
1,0.0,2,6.5,63,5826.333333,0.000793651,0.026719577,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,48,1361.6344199999999,0.010204082,0.01728863,14.5218625,0.0,Dec,1,1,4,3,Returning_Visitor,False,False
1,4.333333333,0,0.0,3,14.33333333,0.006666666999999999,0.074444444,0.0,0.0,June,4,2,1,5,Returning_Visitor,True,True
0,0.0,0,0.0,5,274.0,0.04,0.08,0.0,0.0,May,3,3,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,7,139.5,0.0,0.028571429,0.0,0.0,May,3,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,9,53.0,0.066666667,0.111111111,0.0,0.0,Dec,2,5,3,1,Returning_Visitor,True,False
0,0.0,1,0.0,5,430.16666669999995,0.0,0.041666667000000004,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,42,1076.977778,0.01097561,0.029430894,0.0,0.6,May,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,21,677.0,0.005,0.026666667,,0.0,Dec,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,13.0,0.066666667,0.133333333,0.0,0.0,May,3,2,3,3,Returning_Visitor,False,False
11,157.05833330000002,5,514.0,79,,0.0,0.006407828000000001,14.8513125,0.0,May,2,2,7,3,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
10,290.3333333,0,,60,2818.0944440000003,0.016666667,0.018387096999999998,2.050814516,0.0,May,1,1,6,2,Returning_Visitor,False,False
7,105.20833329999999,2,139.5,98,3452.2625,0.0035439559999999996,0.02462704,0.0,0.0,Nov,4,1,1,3,Returning_Visitor,False,False
7,92.5,0,0.0,48,1681.5238100000001,0.0,0.016993464,53.988,0.0,May,2,2,2,2,Returning_Visitor,False,False
4,600.4230769,0,0.0,17,1883.827222,0.00075188,0.013061325,0.120699914,0.0,Mar,2,2,1,8,Returning_Visitor,False,True
5,57.33333333,3,167.8,222,6942.783547,0.002212389,0.015536555,2.7809377769999997,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,10,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,29,1237.0,0.033333333,0.039761905,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,4,15.0,0.1,0.15,0.0,0.6,May,1,1,3,3,Returning_Visitor,False,False
5,41.0,1,9.307692308,49,1042.416667,0.012,0.025444444,0.0,0.6,May,2,2,6,3,Returning_Visitor,False,False
1,9.0,0,0.0,11,467.0,0.0,0.02,79.182,0.0,May,2,4,1,1,Returning_Visitor,False,True
1,0.0,0,0.0,8,192.16666669999998,0.0,0.025,0.0,0.0,Mar,1,1,9,9,Returning_Visitor,True,False
0,0.0,0,0.0,24,272.0,,0.09066666699999999,0.0,0.8,May,3,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,102,4509.0,0.011764706000000002,0.037679739,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,False
