Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,21,517.5416667,0.0,0.010526316,16.158558199999998,0.0,Nov,1,1,3,8,Returning_Visitor,False,True
1,23.2,0,0.0,23,290.0,0.0,0.033333333,0.0,0.0,Jul,2,2,8,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,13.0,0.0,0.05,0.0,0.0,May,3,2,1,3,New_Visitor,False,False
0,0.0,0,0.0,33,3506.166667,0.0,0.025,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
9,211.5,4,222.0,30,2266.270833,0.005263158,,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
3,60.0,0,0.0,29,1846.63547,0.006896551999999999,,0.0,0.0,May,3,2,8,6,Returning_Visitor,False,False
0,0.0,0,0.0,17,1926.1333329999998,0.011764706000000002,0.027647058999999998,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
9,904.5833332999998,4,83.5,132,4096.15859,0.012738095,0.022973065,8.960747931,0.0,Nov,3,2,3,2,Returning_Visitor,True,True
2,98.0,0,0.0,15,947.0,0.00625,0.006666666999999999,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,11,272.0,0.0,0.016666667,0.0,0.8,May,2,2,4,4,Returning_Visitor,False,False
1,88.0,0,0.0,22,516.8333333,0.0,0.016666667,0.0,0.0,Dec,1,1,3,8,Returning_Visitor,False,False
0,0.0,0,0.0,17,65.0,0.047058824000000006,,0.0,,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,530.0,0.016666667,0.041666667000000004,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,7,666.0,0.0,0.014285714,0.0,0.0,Feb,1,1,6,2,Returning_Visitor,False,False
5,341.4,0,0.0,20,645.7095237999999,0.010526316,0.015789473999999998,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,,0.0,0.1,0.0,0.0,May,2,4,3,4,Returning_Visitor,False,False
2,115.8888889,2,45.5,26,1198.0241449999999,0.0038888890000000004,0.03,14.50274386,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
2,63.5,0,0.0,104,1667.158421,0.0,0.002547045,0.0,0.0,Jul,2,4,2,1,Returning_Visitor,True,False
2,10.3,0,0.0,142,4204.433333,0.009722221999999999,0.021345898999999998,,0.0,Jul,2,2,4,13,Returning_Visitor,False,False
7,351.0833333,1,131.0,53,3271.030448,0.0,0.0055270119999999996,13.78150822,0.0,Nov,1,1,2,4,Returning_Visitor,False,False
16,284.85,0,0.0,276,4758.3806380000005,0.001034483,0.007306261999999999,27.43209507,0.0,May,4,1,3,1,Returning_Visitor,True,True
4,101.7,0,0.0,40,,0.009302326,0.016434109,0.0,0.0,Aug,2,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,11,169.375,0.0,0.018181818,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
3,27.0,0,0.0,10,1579.375,0.0125,0.06,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
4,73.75,1,58.0,12,777.5,0.0,0.015555556000000002,10.782,0.0,Mar,2,2,1,2,Returning_Visitor,True,True
8,108.7,0,0.0,85,2651.943186,0.0008888889999999999,0.01426455,0.898495409,,Jul,2,2,9,4,Returning_Visitor,False,False
0,0.0,0,0.0,15,212.8,0.019047619,0.042857143,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
17,346.7096405,3,207.25,292,8282.214508,0.000977199,0.005669849,13.91832377,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
2,133.0,0,,19,341.3666667,0.0,0.01,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
0,0.0,1,0.0,20,581.5,0.015,0.051666667,,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
6,17.0,0,0.0,51,1056.616667,0.016734693999999998,0.036472303,0.0,0.8,May,2,2,3,11,Returning_Visitor,False,False
1,0.0,1,34.2,69,3051.525518,0.0007142860000000001,0.016949586000000003,0.0,0.0,Oct,2,4,9,3,Returning_Visitor,False,False
2,52.0,0,0.0,17,221.2,0.0,0.0017543860000000001,0.0,0.0,Mar,2,2,4,2,New_Visitor,False,False
2,158.0,0,0.0,12,751.5,0.0,0.014285714,32.02714286,0.0,May,2,2,1,2,Returning_Visitor,False,True
7,89.5,0,0.0,26,1163.333333,0.0,0.009375,26.983125,0.0,May,3,2,3,4,New_Visitor,False,True
0,0.0,0,0.0,14,433.83333330000005,0.039285714,0.092857143,0.0,0.0,May,2,4,2,4,Returning_Visitor,True,False
2,135.0,0,0.0,53,1511.195238,0.005454545,0.025787879,0.0,0.0,May,2,2,1,6,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,7,8,New_Visitor,False,False
0,0.0,0,0.0,96,1231.79046,0.00212766,0.01026897,0.0,0.0,Jul,2,4,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,20,665.4722222,0.0,0.0145,,0.8,Feb,3,2,7,4,Returning_Visitor,True,False
0,0.0,0,0.0,3,30.0,0.0,0.033333333,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
1,65.4,0,0.0,55,1033.65,0.017857143,0.024404762000000003,0.0,0.0,Oct,3,2,1,1,Returning_Visitor,False,False
7,63.5,5,100.25,62,1573.233333,0.0,0.004594595,0.0,0.0,Mar,2,2,6,3,Returning_Visitor,True,False
0,0.0,0,0.0,2,31.0,0.0,0.05,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
11,598.8727273,0,0.0,60,2591.795346,0.009681373,0.019815044,20.32548134,0.0,Nov,3,2,2,11,Returning_Visitor,False,False
0,0.0,0,0.0,7,70.0,0.0,0.028571429,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
5,118.7,1,26.0,41,1019.293939,0.049481480999999994,0.05837037,0.0,1.0,May,3,2,7,3,Returning_Visitor,True,False
1,47.16666667,1,3.0,42,1462.659125,0.004651163,0.019047619,7.7349031010000004,0.0,May,2,2,6,4,Returning_Visitor,False,True
0,0.0,0,0.0,14,115.66666670000001,,0.076190476,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,False
1,0.0,0,0.0,25,293.4166667,0.0,0.013461538,0.0,0.0,Nov,3,2,3,10,Returning_Visitor,True,False
6,171.11904760000002,0,0.0,22,472.75238099999996,0.028571429,0.029761905,0.0,0.0,Nov,3,2,2,4,Returning_Visitor,False,False
0,0.0,0,0.0,28,1202.0,0.0,0.014285714,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,14,404.3392857,0.0,0.033333333,0.0,0.0,Dec,1,8,3,20,Returning_Visitor,True,False
0,0.0,1,0.0,82,2710.381731,0.0049382720000000005,0.021957672,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,3,11.0,0.033333333,0.166666667,0.0,0.6,May,2,4,1,6,Returning_Visitor,False,False
1,43.5,0,0.0,6,183.875,,0.014285714,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
6,148.20833330000002,2,139.5,98,3714.352664,0.005,0.013429932,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
3,53.5,1,18.0,42,2553.8583329999997,0.0,0.022101449,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,107.0,0.0,0.05,0.0,0.6,May,3,2,3,13,Returning_Visitor,False,False
1,15.2,1,43.4,13,94.2,0.042857143,0.05,21.58031621,0.0,Jul,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,15,203.35,0.025,0.066666667,0.0,0.0,Sep,2,2,3,3,Returning_Visitor,False,False
1,19.0,0,0.0,11,501.75,0.016666667,0.033333333,55.485,0.0,May,2,4,4,2,Returning_Visitor,False,True
18,261.1619048,0,0.0,58,1992.7173079999998,0.008955224,0.015829186999999998,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,False,False
2,95.0,0,0.0,24,360.5416667,0.011538462,0.017948718,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,28,385.5,0.08735632199999999,0.106206897,0.0,0.8,May,3,2,5,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,34.0,0.133333333,0.166666667,0.0,0.4,May,3,2,4,13,Returning_Visitor,False,False
2,55.5,0,0.0,2,26.0,0.0,0.06,0.0,0.0,Dec,1,2,9,3,Returning_Visitor,True,True
3,91.5,0,0.0,36,1266.5,0.038888888999999996,0.052777778,,0.4,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,28,1384.0714289999999,0.007142857,0.032380952000000005,11.01942857,0.0,May,2,4,3,2,Returning_Visitor,False,True
1,41.0,0,0.0,37,,0.0,0.019298246,15.249,0.4,May,2,6,1,3,Returning_Visitor,False,True
0,0.0,0,0.0,4,9.0,0.1,0.15,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
0,0.0,0,,6,1156.5,0.0,0.033333333,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,False
3,88.0,0,0.0,7,64.0,0.0,0.022222222000000003,0.0,0.0,Dec,3,2,1,2,New_Visitor,False,False
2,27.375,0,0.0,39,1157.416667,0.010833333,0.04571428599999999,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,True,False
0,0.0,0,0.0,15,314.5,0.0,0.013333333000000001,0.0,0.0,Dec,8,13,9,20,Other,False,False
9,410.55,0,0.0,57,2791.0606350000003,0.0,0.006917563000000001,13.09195948,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,11,831.9333333,0.0,0.02037037,0.0,0.8,May,3,2,6,14,Returning_Visitor,False,False
0,0.0,0,0.0,5,136.66666669999998,0.02,0.12,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,True,False
1,3.0,0,0.0,11,271.71666669999996,0.0,0.016666667,0.0,0.0,Mar,4,1,3,2,Returning_Visitor,True,False
1,92.0,0,0.0,117,13158.66667,0.006896551999999999,0.041810345,0.0,0.0,May,2,6,4,4,Returning_Visitor,True,False
0,0.0,0,0.0,36,631.3068627,0.021142857,0.047901224000000006,0.0,0.8,May,2,2,3,6,Returning_Visitor,False,False
1,30.2,0,0.0,20,293.03333330000004,0.019047619,0.025396825,9.775216594,0.0,Nov,1,2,1,1,Returning_Visitor,False,False
3,35.0,0,0.0,7,117.08333329999999,0.0,0.04444444400000001,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,357.55555560000005,0.0,0.022222222000000003,0.0,0.0,Dec,1,8,3,11,New_Visitor,False,False
3,148.66666669999998,0,0.0,23,908.4666667000001,0.033333333,0.052840909000000005,25.61645833,0.8,May,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,6,50.0,0.033333333,0.066666667,0.0,0.0,May,2,5,6,4,Returning_Visitor,False,False
6,202.4,1,0.0,22,2006.046667,0.007142857,0.032738095,8.052231522000001,0.0,Nov,6,5,4,2,Returning_Visitor,False,False
0,0.0,0,,10,426.5,0.0,0.02,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
13,266.047619,9,985.4833332999999,179,11492.20838,0.020689931,0.028728531,0.0,0.0,June,1,1,1,3,Returning_Visitor,False,False
0,0.0,2,91.2,24,1017.775758,0.052564103,0.049224805999999996,0.0,0.0,Nov,2,2,9,20,Returning_Visitor,True,False
7,74.08333333,1,3.0,197,2915.571429,0.0,0.0050251259999999996,1.5734232259999998,,Nov,2,2,3,3,Returning_Visitor,True,False
4,177.16666669999998,0,0.0,50,1188.566667,0.007843137,0.018300654,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,16,196.33333330000002,0.0125,0.023958333,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,2,83.0,0.0,,0.0,0.6,May,1,2,2,4,New_Visitor,False,False
5,74.4,0,0.0,140,2810.797158,0.0019097220000000002,0.016226074,0.0,,Sep,2,2,3,4,Returning_Visitor,True,False
9,122.5171429,0,0.0,167,3890.865924,0.002339181,0.009653998,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,158.0,0.05,0.1,0.0,0.0,May,2,2,4,13,Returning_Visitor,False,False
0,0.0,1,8.0,31,651.6666667000001,0.0,0.025,0.0,0.0,Dec,4,1,1,2,New_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,9,2,New_Visitor,True,False
9,509.83333330000005,2,23.0,27,1438.854167,0.020952381000000003,0.043333332999999995,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,55,946.3636364,0.010909091000000001,0.025454545,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,True,False
0,0.0,0,0.0,10,204.6,0.0,0.02,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
1,28.0,1,47.0,13,224.5,0.0,0.014285714,0.0,0.0,Mar,1,1,1,8,New_Visitor,False,False
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.6,May,3,2,8,13,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,28,1344.458333,0.007142857,0.032380952000000005,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
12,252.8125,4,78.5,100,4597.124242,0.00925181,0.028496768,2.638074656,0.0,Nov,1,1,1,10,Returning_Visitor,True,True
6,96.0,6,251.66666669999998,16,261.0,0.012820513,0.029871795,0.0,0.0,Nov,3,2,7,1,Returning_Visitor,True,False
2,69.5,0,0.0,21,308.4583333,0.027272727000000004,0.04393939400000001,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False,False
24,196.1385918,1,,113,8699.407065000001,0.019308468999999998,0.047477294,2.613452922,0.0,May,2,2,6,11,Returning_Visitor,True,False
0,0.0,0,,30,901.2888889000001,0.0,0.007333333,34.14841957,0.0,Dec,2,2,7,2,New_Visitor,False,True
0,0.0,0,0.0,12,99.0,0.17692307699999998,0.192307692,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False
2,10.0,1,,99,6266.208586,0.0,0.010869841000000002,8.926598571,0.0,May,2,2,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,19,187.2,0.068421053,0.131578947,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,18,103.83333329999999,0.033333333,0.055555556,0.0,,May,2,2,3,3,Returning_Visitor,False,False
0,0.0,1,0.0,7,228.0,0.0,0.025,0.0,0.0,Dec,1,1,6,3,Returning_Visitor,False,False
5,62.0,0,0.0,40,737.2619047999999,0.013333333000000001,0.028888888999999997,0.0,0.6,May,2,2,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,478.5,0.0,0.02,,0.0,Nov,4,1,1,2,New_Visitor,False,False
2,39.4,0,0.0,62,2021.747727,0.003076923,,0.0,0.0,Oct,2,2,1,4,Returning_Visitor,False,False
2,22.0,1,49.0,22,602.1666667000001,0.0,0.008695652,0.0,0.0,Mar,2,2,1,2,New_Visitor,True,False
0,0.0,0,0.0,76,1553.269048,0.0,0.009586466,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,False
1,34.5,0,0.0,10,277.0357143,0.0,0.002777778,0.0,0.0,Dec,1,1,8,8,New_Visitor,True,False
2,1223.0,4,416.0,21,2755.67094,,0.027575758,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,6,4,Returning_Visitor,True,False
0,0.0,0,0.0,11,458.5,0.0,0.0074074069999999995,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,False
0,0.0,0,,19,540.3333332999999,0.0,0.044736842,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,True,False
2,36.0,0,0.0,47,2102.581502,0.004166667,0.010416667,14.63957834,0.0,Mar,1,1,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,9,165.0,0.0,0.022222222000000003,0.0,1.0,May,2,2,4,4,Returning_Visitor,True,False
11,570.25,0,0.0,39,1728.25,0.006666666999999999,0.019777778,22.42576795,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
5,152.875,2,81.0,46,2295.182143,0.004081633,0.014873663999999998,21.02481633,0.2,May,3,2,4,1,Returning_Visitor,False,False
3,33.0,2,84.5,4,46.5,0.0,0.010666667,0.0,0.0,Mar,2,2,5,8,New_Visitor,False,False
0,0.0,0,0.0,4,141.0,0.0,0.05,0.0,0.0,Aug,4,1,3,3,New_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,2,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,93.0,0.0,0.04,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,20,1055.333333,0.01,0.009285714,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,2,78.0,0.0,0.05,0.0,0.0,Dec,3,2,9,2,Returning_Visitor,False,False
0,0.0,0,0.0,2,155.5,0.1,0.15,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,True,False
0,0.0,0,,26,556.9166667000001,0.01025641,0.022435897000000003,0.0,0.0,Dec,4,2,1,8,Returning_Visitor,False,False
2,98.75,0,0.0,24,683.1653846,0.0,0.011111111000000002,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,7,80.0,0.028571429,0.057142857000000005,0.0,0.0,May,2,2,4,3,Returning_Visitor,True,False
5,173.2632132,0,0.0,49,1465.5553380000001,0.02384954,0.023755147999999997,20.667245899999998,0.0,Nov,3,2,3,1,Returning_Visitor,False,True
19,402.18571430000003,4,116.0,64,3179.354257,0.0025316460000000002,0.016289934,4.6419999999999995,0.0,Mar,2,2,2,2,Returning_Visitor,False,True
4,76.4,0,0.0,2,49.4,,0.033333333,16.77416803,0.0,Oct,2,2,6,2,Returning_Visitor,False,True
0,0.0,0,0.0,12,483.29166669999995,0.0,0.041666667000000004,0.0,0.0,Dec,2,5,1,1,Returning_Visitor,False,False
4,35.5,0,,2,9.5,0.0,0.022222222000000003,0.0,0.0,Dec,2,2,9,2,New_Visitor,False,False
3,21.5,2,70.875,28,1338.225,0.007070707,0.032525253,0.0,0.0,Dec,1,1,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,7,322.75,0.047619048,0.071428571,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,False
8,487.0,0,0.0,28,839.5178571,0.0,0.003125,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,True,False
6,189.8,0,0.0,9,,0.0,0.015384615,70.31635146,0.0,Nov,2,2,3,2,New_Visitor,False,True
3,119.5,0,0.0,24,347.9166667,0.0,0.008333333,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,17,437.16666669999995,0.011111111000000002,0.033333333,0.0,0.0,Feb,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,166.25,0.0,0.0125,0.0,0.0,May,2,10,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,3,25.5,0.066666667,0.133333333,0.0,,Nov,1,1,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,17,315.3,0.0,0.027843137,0.0,0.0,Nov,1,1,2,3,Returning_Visitor,False,False
3,10.0,0,0.0,2,8.0,0.0,0.033333333,0.0,0.0,Sep,2,2,1,2,New_Visitor,False,True
0,0.0,0,0.0,16,641.5,0.0,0.0375,0.0,0.0,May,4,1,7,1,Returning_Visitor,False,False
4,15.0,0,0.0,10,,0.0,0.016666667,38.99,0.0,Mar,1,1,1,3,Returning_Visitor,True,True
3,32.0,0,0.0,20,453.625,0.0,0.0010582010000000002,0.0,0.0,Mar,2,2,1,2,New_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,9,4,Returning_Visitor,False,False
0,0.0,0,0.0,2,15.0,0.0,0.1,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False,False
3,22.0,0,0.0,152,4251.74125,0.003947368,0.009780701999999999,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,False,True
0,0.0,0,0.0,13,472.9952381,0.015384615,0.030769231,0.0,0.0,May,2,4,2,3,Returning_Visitor,True,False
0,0.0,1,97.0,143,,0.002923977,0.020798504,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
5,150.2,2,20.0,22,392.6,0.027999999999999997,0.06,0.0,0.0,Oct,2,2,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,,0.0,0.1,0.0,0.2,May,1,1,1,3,Returning_Visitor,False,False
1,0.0,0,,16,1296.6,0.022222222000000003,0.033333333,13.28355556,0.0,Mar,3,2,4,2,Returning_Visitor,False,True
1,0.0,2,6.0,9,195.16666669999998,0.0,0.066666667,0.0,0.0,June,4,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,14,253.1,0.057142857000000005,0.078571429,0.0,,June,1,1,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,6,13,Returning_Visitor,False,False
0,0.0,0,0.0,6,313.0,0.0,0.05,0.0,0.0,May,2,4,3,1,Returning_Visitor,False,False
0,0.0,1,18.0,85,1736.4473679999999,0.0030690540000000003,0.039989226,0.0,0.6,May,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,28,666.0,0.0,0.007142857,0.0,,May,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,100.0,0.0,0.033333333,0.0,0.0,Mar,2,2,4,6,Returning_Visitor,True,False
5,151.33333330000002,0,0.0,11,283.3333333,0.033333333,0.058333333,13.91046998,0.0,Nov,2,2,6,20,Returning_Visitor,False,True
0,0.0,0,0.0,20,1958.8333329999998,0.011111111000000002,0.035185185,0.0,0.0,Nov,3,2,5,1,Returning_Visitor,False,False
0,0.0,0,0.0,12,348.75,0.0,0.027777778,0.0,,Nov,3,2,4,3,Returning_Visitor,False,False
1,6.5,0,0.0,10,511.25,0.0,0.0074074069999999995,7.848538777999999,0.0,Dec,2,5,3,8,New_Visitor,True,True
2,32.5,0,0.0,19,423.8166666999999,0.005952381,0.039104938,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
9,356.7464198,4,1109.533333,81,6847.936895999999,0.015227273000000001,0.022982896000000003,5.046329077,0.0,Oct,1,1,3,1,Returning_Visitor,False,False
0,0.0,1,85.0,2,35.5,0.0,0.066666667,0.0,0.4,May,1,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,255.0,0.0,0.066666667,0.0,0.0,June,2,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,20,Returning_Visitor,False,False
1,41.0,0,0.0,30,1018.0,0.0,0.0034482759999999997,54.21806897,0.0,May,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,4,87.5,,0.05,0.0,0.0,May,2,2,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,124.5,0.05,0.07,0.0,0.6,May,2,2,6,3,Returning_Visitor,False,False
9,68.4,1,6.0,30,,0.037373737000000004,0.063636364,0.0,0.0,Oct,2,2,3,20,Returning_Visitor,True,False
0,0.0,2,172.0,32,1227.0472220000001,0.005882353000000001,0.015787285,6.380862745,0.0,May,2,2,1,6,Returning_Visitor,False,False
3,109.0,0,0.0,11,2351.333333,,0.025,0.0,0.0,May,2,2,9,3,Returning_Visitor,True,False
2,386.0,0,0.0,72,712.2960783999999,0.0,,0.0,0.0,Nov,2,2,4,2,New_Visitor,False,False
7,64.75,1,17.0,100,2463.244841,0.0018867920000000002,0.014944593999999999,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,21,864.4583332999998,0.003174603,0.01031746,0.0,0.0,Dec,3,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,59,2574.725974,0.0035087720000000003,0.016621682,,0.0,May,2,2,5,4,Returning_Visitor,False,False
1,8.0,1,15.0,58,2801.75119,0.010526316,0.016374269,7.267034211,0.0,Dec,3,2,4,2,Returning_Visitor,False,False
5,33.66666667,0,0.0,4,21.66666667,0.0,0.02,0.0,0.0,May,2,2,1,5,New_Visitor,False,False
0,0.0,0,0.0,16,385.5,0.0,0.0125,,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,90.8,0.0,0.025,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,22,464.38333330000006,0.0,0.002272727,0.0,0.0,Nov,2,2,1,8,New_Visitor,False,False
13,295.92857139999995,5,17.9,154,6759.311928,0.0057674169999999995,0.02883646,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,False,False
2,29.75,0,0.0,33,689.202381,0.001010101,0.027020202000000004,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,2,3.0,0.1,0.15,,0.8,May,2,2,4,2,Returning_Visitor,False,False
