Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,175.2,0,0.0,60,1635.466667,0.006557377,0.014754098,0.0,0.0,Nov,2,5,7,3,Returning_Visitor,False,False
4,103.0,0,0.0,13,250.16666669999998,0.0,0.030612245,0.0,0.0,Mar,3,2,1,11,Returning_Visitor,False,False
2,30.0,1,0.0,24,567.25,0.0,0.011538462,0.0,0.0,Dec,2,5,1,2,Returning_Visitor,False,False
4,37.5,2,82.0,4,96.625,0.0,0.0175,0.0,0.0,Nov,2,2,9,2,New_Visitor,False,False
3,112.0,0,0.0,20,1187.5,0.0,0.016666667,26.8752,0.0,May,2,2,1,4,Returning_Visitor,False,False
1,32.75,1,11.0,43,2949.55,0.015909091,0.027164502000000004,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False
3,67.0,0,0.0,12,353.0,0.0,,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False
0,0.0,0,0.0,31,457.40477989999994,0.0,0.026938057,0.0,0.8,May,2,2,7,1,Returning_Visitor,False,False
1,26.5,0,0.0,13,470.5,0.0,0.016666667,41.422095,0.0,Nov,1,1,4,2,New_Visitor,False,True
0,0.0,0,,22,2464.9,0.003030303,0.051515152,0.0,0.8,May,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,53.5,0.05,0.15,0.0,0.0,Dec,3,3,5,20,Returning_Visitor,False,False
0,0.0,0,0.0,20,769.5,0.0,0.052000000000000005,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
1,109.8,0,0.0,17,418.8233333,0.0,0.001388889,0.0,0.0,Oct,2,4,1,3,New_Visitor,False,False
3,96.8,0,0.0,29,2041.6266670000002,0.026075268999999998,0.04732462900000001,0.0,0.0,Sep,2,2,3,1,Returning_Visitor,False,False
2,52.0,0,0.0,28,,0.0,0.028888888999999997,4.1976,0.0,May,2,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
7,196.0,3,138.5,11,227.5,0.0,0.006666666999999999,0.0,0.0,Mar,3,2,5,8,New_Visitor,True,False
0,0.0,0,0.0,2,179.8,0.0,0.033333333,0.0,0.0,Nov,3,3,1,3,New_Visitor,True,False
2,77.5,0,0.0,19,598.7833333,0.0,0.002631579,0.0,0.0,Mar,3,2,2,9,New_Visitor,True,False
2,178.3,2,148.1,39,2237.775,0.004761905,0.012857143,26.41021956,0.0,Oct,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,21,1077.25,0.019047619,0.047619048,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
7,245.33333330000002,0,0.0,5,256.6666667,0.027272727000000004,,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,30,901.2888889000001,0.0,0.007333333,34.14841957,0.0,Dec,2,2,7,2,New_Visitor,False,True
4,237.83333330000002,0,0.0,66,3268.075758,0.005882353000000001,0.029549127,0.0,1.0,May,2,2,7,4,Returning_Visitor,True,False
13,266.047619,9,985.4833332999999,179,11492.20838,0.020689931,0.028728531,0.0,0.0,June,1,1,1,3,Returning_Visitor,False,False
3,102.6,0,0.0,35,871.8333332999998,0.0,0.002631579,0.0,0.0,Oct,1,1,1,2,New_Visitor,True,False
0,0.0,0,0.0,19,130.5,0.084210526,0.100877193,0.0,,May,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,89,3480.8117060000004,0.002247191,0.014700375,0.0,0.0,Nov,4,2,1,1,Returning_Visitor,True,True
9,509.83333330000005,2,23.0,27,1438.854167,0.020952381000000003,0.043333332999999995,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,15,304.1666667,0.0,0.04,0.0,0.0,May,2,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,24,473.6833333000001,0.008333333,0.00952381,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,26,664.85,0.026923077000000004,0.066666667,0.0,0.0,Dec,2,10,7,1,Returning_Visitor,True,False
0,0.0,0,0.0,5,118.75,0.04,0.08,0.0,0.0,Dec,1,1,1,8,New_Visitor,False,False
0,0.0,0,0.0,37,1156.416667,0.0,0.011111111000000002,0.0,0.0,Nov,1,1,9,2,Returning_Visitor,True,False
8,375.12,0,0.0,13,288.7133333,0.0,0.0035885170000000003,0.0,0.0,Sep,3,2,4,3,New_Visitor,False,False
4,309.0,0,0.0,27,877.5,0.0,,44.47733333,,May,1,1,1,4,New_Visitor,False,True
0,0.0,0,0.0,40,1445.840909,0.003827751,0.032192982,0.0,0.0,Nov,3,2,6,8,Returning_Visitor,True,False
7,167.375,6,135.0,155,4263.977734,0.005373737,0.012004543000000001,112.6661365,0.0,Nov,1,2,1,2,Returning_Visitor,False,True
0,0.0,0,,2,0.0,0.2,0.2,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,True,False
1,5.0,2,31.7,6,104.25,0.0,0.0074074069999999995,0.0,0.0,June,2,5,7,11,New_Visitor,False,False
0,0.0,0,0.0,21,706.7,0.052380952,0.074716553,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
2,561.5,2,31.0,95,4817.924102,0.007496464,0.025637791,50.09121868,0.0,Nov,1,1,5,2,Returning_Visitor,False,True
1,0.0,0,,8,534.875,0.008888889,0.074074074,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,42,1076.977778,0.01097561,0.029430894,0.0,0.6,May,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,30,365.4,0.027586207,0.035862068999999996,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
0,0.0,0,,43,907.5083332999999,0.0,0.002439024,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,False
0,0.0,0,0.0,6,222.0,0.0,0.04,87.90296059999999,0.0,Dec,8,13,9,20,Other,False,True
7,297.6,0,0.0,66,3572.2417570000002,,0.012314449,7.766280897000001,0.0,Oct,2,2,8,2,Returning_Visitor,False,False
0,0.0,1,0.0,1,13.0,0.0,0.1,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,69,5793.523810000001,,0.007835821,0.0,0.0,Nov,2,2,1,8,New_Visitor,False,False
0,0.0,0,0.0,5,218.0,0.0,0.04,,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,0.0,2,7.0,16,794.5416667000001,0.015686275,0.071568627,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,False
4,72.29523809999999,1,103.8,27,1211.066667,0.022580645,0.064516129,0.0,0.0,Aug,2,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,20,267.5,0.022222222000000003,0.028888888999999997,0.0,0.6,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,,0.0,June,2,2,1,13,Returning_Visitor,False,False
