Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,33.0,0,,12,237.0,0.0,0.014285714,0.0,0.0,May,4,2,9,3,Returning_Visitor,False,False
10,527.0,3,213.0,26,994.8222222,0.0,0.00344086,0.0,,May,3,2,1,2,Returning_Visitor,False,False
1,32.0,0,0.0,18,299.5,0.015789473999999998,0.022807018,19.448,0.0,May,2,2,5,1,Returning_Visitor,True,True
0,0.0,0,0.0,3,249.0,0.0,0.066666667,0.0,0.0,Mar,2,4,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,577.75,0.018181818,0.033333333,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
3,44.22857143,0,0.0,13,311.79,0.0,,34.03997536,0.0,June,2,2,1,5,New_Visitor,False,True
0,0.0,0,0.0,34,1491.775,0.002020202,0.024793388,0.0,0.0,Nov,2,2,6,11,Returning_Visitor,True,True
6,1541.5,0,0.0,8,188.5,0.0,0.015384615,0.0,0.0,May,3,2,5,4,New_Visitor,True,False
0,0.0,0,0.0,12,1437.75,0.016666667,,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
3,46.0,3,53.5,15,270.57142860000005,,0.06973684200000001,12.15210526,0.0,May,3,2,4,5,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,55,2415.416667,0.0,0.019811321,0.0,0.0,Nov,2,2,3,11,Returning_Visitor,True,False
11,903.7,1,26.2,109,3297.4913109999998,0.006140351,0.010281148,3.870588042,0.0,Oct,3,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,73.0,0.0,0.066666667,0.0,0.0,Mar,2,4,1,7,Returning_Visitor,False,False
0,0.0,0,0.0,25,1690.9777780000002,0.008,0.037333332999999996,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,9,531.0,0.0,0.011111111000000002,0.0,0.8,May,4,1,1,2,Returning_Visitor,False,False
12,178.65,0,0.0,77,999.0133332999999,0.013636364,0.026893939,5.292014182,0.0,June,2,2,4,13,Returning_Visitor,False,False
4,92.75,0,0.0,9,108.25,0.0,0.021428571,,0.0,Nov,2,2,3,2,New_Visitor,False,False
0,0.0,0,0.0,4,126.5,0.016666667,0.091666667,0.0,0.0,Mar,2,5,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,5,59.25,0.04,0.1,0.0,0.0,Nov,2,6,2,2,Returning_Visitor,False,False
1,27.0,0,0.0,4,30.0,0.04,,0.0,0.6,May,3,2,2,11,New_Visitor,False,False
0,0.0,0,0.0,56,2354.958333,,0.018571429,0.0,0.0,Nov,2,2,3,2,New_Visitor,True,False
4,314.0833333,2,27.0,130,6560.00754,0.0,0.006376263,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
10,302.0833333,0,0.0,81,1778.663263,0.0,0.002857143,16.43784656,0.0,Nov,1,1,1,8,New_Visitor,True,False
6,99.33333333,1,28.5,5,345.5,0.0,0.011111111000000002,0.0,0.0,Mar,2,2,3,8,New_Visitor,False,False
9,188.5322344,3,197.41666669999998,76,1758.912393,0.004901961,0.016913178,,0.0,Dec,3,2,2,6,Returning_Visitor,False,False
1,76.0,0,0.0,19,1263.333333,0.011764706000000002,0.023529412000000003,60.34235294,0.6,May,2,2,1,3,Returning_Visitor,False,True
0,0.0,3,44.0,52,,0.050909091,0.073225108,0.0,0.0,Sep,3,2,1,13,Returning_Visitor,True,False
8,125.73333329999998,0,0.0,7,81.66666667,0.033333333,0.024166667000000003,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
7,133.46666670000002,4,46.5,26,1357.833333,0.0,,18.26940096,0.0,Nov,3,2,9,2,New_Visitor,True,True
8,410.9,5,406.9,24,1220.257143,0.011764706000000002,0.024215686,8.887671892,0.0,Oct,3,2,2,2,Returning_Visitor,False,True
1,28.25,1,0.0,10,128.5,0.030555556,0.085119048,0.0,0.0,Nov,3,2,3,6,Returning_Visitor,True,False
0,0.0,0,0.0,17,2186.961538,0.01875,0.02422619,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,13,646.7916667000001,0.005128205,0.054358974000000004,0.0,0.8,May,1,1,2,1,Returning_Visitor,False,False
4,31.0,1,46.0,80,1793.7777780000001,0.017857143,0.031725417,0.0,0.6,May,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,47,1580.833333,0.0,0.0042553190000000005,3.6636170210000003,0.8,May,2,5,3,2,Returning_Visitor,False,True
1,34.5,0,0.0,10,277.0357143,,0.002777778,0.0,0.0,Dec,1,1,8,8,New_Visitor,True,False
6,342.1,0,0.0,82,895.1111110999999,0.002325581,0.004844961,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,377.0,0.0,0.04,0.0,0.2,May,2,2,6,4,Returning_Visitor,False,False
2,55.4,0,0.0,20,654.2,0.0,0.00952381,0.0,,Sep,4,1,1,2,New_Visitor,True,False
0,0.0,2,28.0,1,0.0,0.066666667,0.133333333,0.0,0.6,May,2,2,8,3,Returning_Visitor,False,False
3,46.0,0,0.0,59,3478.75,0.0,0.013559322,0.0,0.0,Nov,2,10,3,1,Returning_Visitor,True,False
0,0.0,0,,28,690.9583332999999,0.0,0.022857142999999996,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,True,False
0,0.0,0,0.0,11,296.45,0.0,0.007792208,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,False,False
1,45.0,0,0.0,22,2905.5,0.01,0.04,0.0,0.0,May,2,2,1,2,Returning_Visitor,True,False
1,12.5,0,0.0,51,769.9928571,0.0,0.004081633,0.0,0.0,May,2,2,1,2,Returning_Visitor,True,False
4,65.6,0,0.0,25,575.8166667,0.0,0.007142857,,0.0,Nov,2,4,2,20,Returning_Visitor,True,False
0,0.0,0,0.0,4,27.5,0.1,0.15,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
14,578.5,2,913.0,31,699.5,0.0,0.005896806,22.58886486,0.0,May,2,2,3,4,Returning_Visitor,True,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,30,360.47333330000004,0.013333333000000001,0.036666667,0.0,0.0,Jul,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,12,281.5,0.016666667,0.020833333,0.0,0.0,May,2,4,7,4,Returning_Visitor,True,False
0,0.0,0,,7,271.5,0.0,0.028571429,0.0,0.0,Nov,8,2,3,2,Returning_Visitor,False,False
7,227.9,0,0.0,22,701.0166667000001,0.0,0.0016666670000000001,0.0,0.0,Oct,2,4,4,2,Returning_Visitor,False,False
12,504.25333330000007,2,1665.066667,243,,0.014137483999999999,0.028099522999999998,1.827470744,0.0,Jul,2,2,1,1,Returning_Visitor,False,True
1,17.5,0,0.0,17,665.9848485,0.0,0.002352941,51.60705882,0.0,May,2,2,4,2,New_Visitor,False,True
0,0.0,0,0.0,43,654.0666667,0.0,0.029844961,0.0,0.0,Jul,2,2,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,153.75,0.036363636,,0.0,0.0,Nov,3,2,2,1,Returning_Visitor,False,False
5,265.04333330000003,1,0.0,38,1712.776667,0.013333333000000001,0.040833333,0.0,,Aug,2,2,8,1,Returning_Visitor,False,False
0,0.0,0,,11,146.5,0.018181818,0.018181818,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False
4,39.8,0,0.0,9,132.4,0.0,0.006666666999999999,0.0,0.0,Aug,2,2,1,5,New_Visitor,False,True
4,64.25,1,,18,720.75,0.0,0.0035087720000000003,0.0,0.0,May,2,2,1,2,New_Visitor,False,False
3,168.5,0,0.0,5,84.0,0.0,0.025,0.0,0.0,Dec,3,2,7,10,New_Visitor,False,False
1,51.4,0,0.0,25,1417.022222,0.022666667,0.055466667000000004,0.0,0.0,Jul,3,2,1,2,Returning_Visitor,False,False
3,101.66666670000001,0,0.0,22,2250.083333,0.0,0.019565217,32.70730435,0.0,May,2,4,4,1,Returning_Visitor,False,True
0,0.0,0,0.0,5,47.0,0.02,0.06,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
4,157.0,0,0.0,20,834.075,0.0,0.013333333000000001,,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
6,36.0,0,0.0,13,125.125,0.047058824000000006,0.053333333,0.0,,Nov,3,2,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,12,461.1083333000001,0.0,0.007692308,,0.0,Nov,3,2,1,1,Returning_Visitor,False,False
8,147.175,7,254.0,340,10902.45826,0.001713207,0.015734957,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,67.75,0.0,0.05,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
8,121.03333329999998,0,0.0,9,230.83333330000002,0.0,0.035714286,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,13,New_Visitor,False,False
0,0.0,0,0.0,60,1315.177778,0.009039548,0.031793785,0.0,,Nov,2,2,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,6,34.0,,0.166666667,0.0,,May,3,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,4,388.0,0.05,0.075,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,57.66666667,0.0,,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,80,3734.958333,0.0025,0.026547618999999998,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,43,3747.833333,0.020930233,0.051162791,0.0,0.0,Jul,2,2,3,13,Returning_Visitor,False,False
3,69.0,1,18.0,10,409.46666669999996,,0.039010988999999996,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,21,1146.333333,0.0,0.012962963000000001,0.0,0.8,Feb,3,2,1,3,Returning_Visitor,False,False
5,33.66666667,0,0.0,4,21.66666667,,0.02,0.0,0.0,May,2,2,1,5,New_Visitor,False,False
10,720.5,2,88.725,220,10580.344790000001,0.004767742,0.022140924,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
2,23.8,0,0.0,6,135.2,0.0,0.025,0.0,0.0,Sep,2,5,3,1,New_Visitor,False,False
2,7.0,1,0.0,79,3393.9035710000003,0.017761848,0.04031012,0.0,1.0,May,2,2,1,5,Returning_Visitor,True,False
1,67.5,0,0.0,12,592.25,0.0,0.018181818,218.8649096,0.0,Dec,1,1,5,3,New_Visitor,False,True
3,221.0,0,,17,489.58333330000005,0.0,0.011764706000000002,0.0,0.0,Mar,1,1,1,3,New_Visitor,True,False
0,0.0,0,0.0,21,1005.833333,0.009090909,0.039393938999999996,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
1,160.2,0,0.0,13,381.6166667,0.0,0.011904762,0.0,0.0,Oct,1,2,3,2,New_Visitor,False,False
2,24.13333333,0,,19,263.7128571,0.0,0.00125,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,False
2,90.0,0,0.0,22,650.6666667000001,0.026086957,0.045217390999999996,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
1,29.2,0,0.0,13,199.2844444,0.0,0.0,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,False,False
4,21.0,0,0.0,7,56.25,0.033333333,0.066666667,0.0,0.0,Nov,3,2,1,15,Returning_Visitor,True,False
0,0.0,0,0.0,9,250.5,0.0,0.04444444400000001,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,True,False
0,0.0,0,,6,,0.016666667,0.05,0.0,0.0,Dec,2,2,3,8,New_Visitor,False,False
1,5.5,1,12.0,54,1470.966667,0.009090909,0.024545455,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False
2,18.0,0,0.0,5,298.0,0.0,0.028571429,0.0,0.8,Feb,2,2,8,4,Returning_Visitor,False,False
0,0.0,0,0.0,22,1327.666667,0.0,0.032359307000000004,0.0,0.0,Nov,2,2,1,2,New_Visitor,True,True
3,92.75,2,7.0,23,1347.9625,0.008333333,0.020833333,32.414170399999996,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,9,196.0,0.0,0.022222222000000003,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,False
0,0.0,0,0.0,4,57.0,0.1,0.15,0.0,0.0,May,1,1,3,3,Returning_Visitor,True,False
