Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4,55.575,0,0.0,4,42.575,0.0,0.011428571,0.0,0.0,Nov,1,1,1,8,New_Visitor,False,False
0,0.0,0,0.0,3,189.0,0.0,0.066666667,0.0,0.0,Mar,3,2,8,1,Returning_Visitor,False,False
9,227.6,0,,54,1935.06131,0.006557377,0.022222222000000003,42.19732111,0.0,Dec,1,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,15,593.75,0.0,0.014285714,92.93949930000001,0.0,Nov,1,8,3,11,Returning_Visitor,True,True
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,1,1,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,17,336.0,0.0,0.01875,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,False
7,114.75,1,15.75,21,1615.6602560000001,0.0,0.009937888,0.0,0.0,Dec,2,2,8,2,New_Visitor,True,False
15,290.2934078,2,302.0,49,2011.513765,,0.024273772000000002,10.74211393,0.0,Nov,1,1,2,2,Returning_Visitor,False,False
0,0.0,2,84.5,42,2762.408333,0.004545455,0.025151515,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,39,4022.0,0.0,,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,False,False
6,79.1,0,0.0,25,434.6714286,0.0,0.007142857,,,May,2,2,1,2,New_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
1,51.5,0,0.0,21,730.15,0.0,0.012121212,0.0,0.0,Nov,2,2,4,2,New_Visitor,False,False
5,1023.0,0,0.0,46,4681.894444,0.008,0.024380952,0.0,0.8,May,2,2,7,13,Returning_Visitor,False,False
