Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,19,485.08333330000005,0.0,0.011764706000000002,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
1,45.4,0,0.0,7,352.7,0.0,,0.0,0.0,Oct,1,1,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,54,3371.05,0.003773585,0.022012578999999997,0.0,0.0,Jul,2,4,1,3,Returning_Visitor,False,False
1,19.0,0,0.0,16,,0.007142857,0.04,,0.0,May,1,8,1,4,Returning_Visitor,True,False
3,40.25,3,9.0,26,683.0292208,0.006451613,0.032319508,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
17,592.0014006,4,1360.0,157,5645.176455,0.002692308,0.013849519,2.9175180889999996,0.8,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,4,247.0,0.0,0.05,0.0,0.2,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,7,280.5,0.0,0.028571429,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False
6,128.5,0,0.0,68,1080.15,0.0,0.0017156860000000001,0.0,0.8,May,2,2,2,2,New_Visitor,False,False
2,104.3,0,0.0,48,2307.661212,0.025510203999999998,0.035488427999999995,4.348145623,0.0,Oct,1,1,4,1,Returning_Visitor,True,False
6,141.91666669999998,2,1060.75,136,8777.613879,0.007159986,0.016360941,21.3825758,0.0,Dec,3,2,1,2,Returning_Visitor,False,True
0,0.0,0,,2,57.0,0.0,0.1,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,4,351.5,0.05,0.1,0.0,0.0,Dec,2,2,5,20,Returning_Visitor,False,False
0,0.0,3,56.0,10,369.0,0.0,0.016666667,0.0,0.0,Mar,1,1,4,2,New_Visitor,True,False
3,5.0,0,0.0,16,246.39333330000002,0.04444444400000001,0.07592592599999999,0.0,0.0,Oct,3,2,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,30,,0.012903226,0.021505376,21.14016404,0.0,Sep,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,16,,0.0,0.014583333,0.0,0.0,Nov,4,1,1,20,Returning_Visitor,False,False
5,97.5,0,0.0,24,758.1444444,0.04,0.059846154000000006,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False
3,32.83333333,1,13.25,58,1470.629167,0.011111111000000002,0.015396825,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,True,False
0,0.0,2,18.0,1,46.0,0.0,,0.0,0.0,Mar,2,2,7,10,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,13,,0.007692308,0.012820513,0.0,0.0,Mar,2,2,3,8,Returning_Visitor,False,False
0,0.0,0,0.0,22,502.0,,0.016666667,0.0,0.4,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.0,,0.2,0.0,0.0,June,3,2,7,13,Returning_Visitor,False,False
3,112.0,0,0.0,20,1187.5,0.0,0.016666667,26.8752,0.0,May,2,2,1,4,Returning_Visitor,False,False
2,20.2,0,,27,2129.8,0.012903226,0.051612902999999995,6.476760366000001,0.0,Sep,2,6,3,3,Returning_Visitor,False,True
0,0.0,0,0.0,2,10.0,0.0,0.1,0.0,0.0,Dec,1,1,2,2,New_Visitor,False,False
0,0.0,0,0.0,8,412.1666667,0.0,0.0125,0.0,0.0,May,3,2,4,6,New_Visitor,False,False
0,0.0,0,0.0,12,304.75,0.0,0.025,0.0,0.8,May,1,2,3,4,Returning_Visitor,False,False
